id,id_infraestructura,id_nodo,amenaza,probabilidad_falla,sucede_falla
431,1106.0,,cierre_calle,0.01,False
432,1857.0,,cierre_calle,0.01,False
433,1858.0,,cierre_calle,0.01,False
434,2067.0,,cierre_calle,0.01,False
435,2068.0,,cierre_calle,0.01,False
436,2069.0,,cierre_calle,0.01,False
437,2070.0,,cierre_calle,0.01,False
438,2071.0,,cierre_calle,0.01,False
439,2072.0,,cierre_calle,0.01,False
440,1024290588.0,,cierre_calle,0.01,False
441,2362.0,,cierre_calle,0.01,False
442,8001098.0,,cierre_calle,0.01,False
443,108834521.0,,cierre_calle,0.01,False
444,442129507.0,,cierre_calle,0.01,False
445,1190175784.0,,cierre_calle,0.01,False
446,1190175785.0,,cierre_calle,0.01,False
447,35.0,,cierre_calle,0.01,False
448,647.0,,cierre_calle,0.01,False
449,1109.0,,cierre_calle,0.01,False
450,1110.0,,cierre_calle,0.01,False
451,2482.0,,cierre_calle,0.01,False
452,2483.0,,cierre_calle,0.01,False
453,2484.0,,cierre_calle,0.01,False
454,8269844.0,,cierre_calle,0.01,False
455,626756846.0,,cierre_calle,0.01,False
456,626756847.0,,cierre_calle,0.01,False
457,626756849.0,,cierre_calle,0.01,False
458,626756850.0,,cierre_calle,0.01,False
459,626756852.0,,cierre_calle,0.01,False
460,1207054895.0,,cierre_calle,0.01,False
461,1207054896.0,,cierre_calle,0.01,False
462,1228093259.0,,cierre_calle,0.01,False
463,1228093262.0,,cierre_calle,0.01,False
464,36.0,,cierre_calle,0.01,False
465,1548.0,,cierre_calle,0.01,False
466,1549.0,,cierre_calle,0.01,True
467,1550.0,,cierre_calle,0.01,False
468,1551.0,,cierre_calle,0.01,False
469,1552.0,,cierre_calle,0.01,False
470,2568.0,,cierre_calle,0.01,False
471,2569.0,,cierre_calle,0.01,False
472,2570.0,,cierre_calle,0.01,False
473,2579.0,,cierre_calle,0.01,False
474,2582.0,,cierre_calle,0.01,False
475,11490172.0,,cierre_calle,0.01,False
476,42118505.0,,cierre_calle,0.01,False
477,447281176.0,,cierre_calle,0.01,False
478,629313159.0,,cierre_calle,0.01,False
479,679088037.0,,cierre_calle,0.01,False
480,679088054.0,,cierre_calle,0.01,False
481,37.0,,cierre_calle,0.01,False
482,547.0,,cierre_calle,0.01,False
483,1207.0,,cierre_calle,0.01,False
484,1634.0,,cierre_calle,0.01,False
485,1635.0,,cierre_calle,0.01,False
486,1736.0,,cierre_calle,0.01,False
487,1737.0,,cierre_calle,0.01,False
488,13858323.0,,cierre_calle,0.01,False
489,41765253.0,,cierre_calle,0.01,False
490,60442721.0,,cierre_calle,0.01,False
491,925338875.0,,cierre_calle,0.01,False
492,925338876.0,,cierre_calle,0.01,False
493,984782305.0,,cierre_calle,0.01,False
494,1291237355.0,,cierre_calle,0.01,False
495,40.0,,cierre_calle,0.01,False
496,41.0,,cierre_calle,0.01,False
497,533.0,,cierre_calle,0.01,False
498,534.0,,cierre_calle,0.01,False
499,535.0,,cierre_calle,0.01,False
500,537.0,,cierre_calle,0.01,False
501,538.0,,cierre_calle,0.01,False
502,539.0,,cierre_calle,0.01,False
503,540.0,,cierre_calle,0.01,False
504,541.0,,cierre_calle,0.01,False
505,542.0,,cierre_calle,0.01,False
506,543.0,,cierre_calle,0.01,False
507,544.0,,cierre_calle,0.01,False
508,612.0,,cierre_calle,0.01,False
509,1316.0,,cierre_calle,0.01,False
510,1923.0,,cierre_calle,0.01,False
511,1924.0,,cierre_calle,0.01,False
512,2126.0,,cierre_calle,0.01,False
513,2127.0,,cierre_calle,0.01,False
514,2129.0,,cierre_calle,0.01,False
515,2656.0,,cierre_calle,0.01,False
516,984782306.0,,cierre_calle,0.01,False
517,2128.0,,cierre_calle,0.01,False
518,853190398.0,,cierre_calle,0.01,False
519,1852.0,,cierre_calle,0.01,False
520,1033412484.0,,cierre_calle,0.01,False
521,2374.0,,cierre_calle,0.01,False
522,1848.0,,cierre_calle,0.01,False
523,853190394.0,,cierre_calle,0.01,False
524,448515627.0,,cierre_calle,0.01,False
525,853190396.0,,cierre_calle,0.01,False
526,1317.0,,cierre_calle,0.01,False
527,1850.0,,cierre_calle,0.01,False
528,853190393.0,,cierre_calle,0.01,False
529,1847.0,,cierre_calle,0.01,False
530,41764798.0,,cierre_calle,0.01,False
531,536.0,,cierre_calle,0.01,False
532,13858447.0,,cierre_calle,0.01,False
533,49.0,,cierre_calle,0.01,False
534,13876890.0,,cierre_calle,0.01,False
535,121748551.0,,cierre_calle,0.01,False
536,187873488.0,,cierre_calle,0.01,False
537,187874117.0,,cierre_calle,0.01,True
538,207815533.0,,cierre_calle,0.01,False
539,231355413.0,,cierre_calle,0.01,False
540,250118216.0,,cierre_calle,0.01,False
541,294707645.0,,cierre_calle,0.01,False
542,446595216.0,,cierre_calle,0.01,False
543,447077623.0,,cierre_calle,0.01,False
544,447262492.0,,cierre_calle,0.01,False
545,643973342.0,,cierre_calle,0.01,False
546,654051005.0,,cierre_calle,0.01,False
547,1020713374.0,,cierre_calle,0.01,False
548,1121894215.0,,cierre_calle,0.01,False
549,1164062154.0,,cierre_calle,0.01,False
550,1190937012.0,,cierre_calle,0.01,False
551,1190937013.0,,cierre_calle,0.01,False
552,1291228697.0,,cierre_calle,0.01,False
553,1332532800.0,,cierre_calle,0.01,False
554,1332740381.0,,cierre_calle,0.01,False
555,51.0,,cierre_calle,0.01,False
556,660.0,,cierre_calle,0.01,False
557,661.0,,cierre_calle,0.01,False
558,662.0,,cierre_calle,0.01,False
559,664.0,,cierre_calle,0.01,False
560,665.0,,cierre_calle,0.01,False
561,746.0,,cierre_calle,0.01,False
562,747.0,,cierre_calle,0.01,False
563,748.0,,cierre_calle,0.01,False
564,749.0,,cierre_calle,0.01,False
565,775.0,,cierre_calle,0.01,False
566,776.0,,cierre_calle,0.01,False
567,820.0,,cierre_calle,0.01,False
568,821.0,,cierre_calle,0.01,False
569,822.0,,cierre_calle,0.01,False
570,824.0,,cierre_calle,0.01,False
571,825.0,,cierre_calle,0.01,False
572,856.0,,cierre_calle,0.01,False
573,928.0,,cierre_calle,0.01,False
574,929.0,,cierre_calle,0.01,False
575,930.0,,cierre_calle,0.01,False
576,931.0,,cierre_calle,0.01,False
577,962.0,,cierre_calle,0.01,False
578,1188.0,,cierre_calle,0.01,False
579,1189.0,,cierre_calle,0.01,False
580,1190.0,,cierre_calle,0.01,False
581,1197.0,,cierre_calle,0.01,False
582,1198.0,,cierre_calle,0.01,False
583,1204.0,,cierre_calle,0.01,True
584,1645.0,,cierre_calle,0.01,False
585,1673.0,,cierre_calle,0.01,False
586,1674.0,,cierre_calle,0.01,False
587,1675.0,,cierre_calle,0.01,False
588,2360.0,,cierre_calle,0.01,False
589,2408.0,,cierre_calle,0.01,False
590,2447.0,,cierre_calle,0.01,False
591,2506.0,,cierre_calle,0.01,False
592,2507.0,,cierre_calle,0.01,False
593,2508.0,,cierre_calle,0.01,False
594,2509.0,,cierre_calle,0.01,False
595,2654.0,,cierre_calle,0.01,False
596,2687.0,,cierre_calle,0.01,False
597,2688.0,,cierre_calle,0.01,False
598,121815630.0,,cierre_calle,0.01,False
599,215936724.0,,cierre_calle,0.01,False
600,663.0,,cierre_calle,0.01,False
601,823.0,,cierre_calle,0.01,False
602,826.0,,cierre_calle,0.01,False
603,446611065.0,,cierre_calle,0.01,False
604,1191.0,,cierre_calle,0.01,False
605,207815701.0,,cierre_calle,0.01,False
606,779.0,,cierre_calle,0.01,False
607,13920356.0,,cierre_calle,0.01,False
609,108852603.0,,cierre_calle,0.01,False
611,156898441.0,,cierre_calle,0.01,False
613,338566197.0,,cierre_calle,0.01,False
615,447770575.0,,cierre_calle,0.01,False
617,649268044.0,,cierre_calle,0.01,False
619,925034529.0,,cierre_calle,0.01,False
621,925338878.0,,cierre_calle,0.01,False
623,1228099280.0,,cierre_calle,0.01,False
625,52.0,,cierre_calle,0.01,False
627,53.0,,cierre_calle,0.01,False
629,655.0,,cierre_calle,0.01,False
631,692.0,,cierre_calle,0.01,False
633,694.0,,cierre_calle,0.01,False
635,695.0,,cierre_calle,0.01,False
637,894.0,,cierre_calle,0.01,False
639,897.0,,cierre_calle,0.01,False
641,1017.0,,cierre_calle,0.01,False
643,1236.0,,cierre_calle,0.01,False
645,1666.0,,cierre_calle,0.01,False
647,1915.0,,cierre_calle,0.01,False
649,2599.0,,cierre_calle,0.01,False
651,627916822.0,,cierre_calle,0.01,False
653,1628.0,,cierre_calle,0.01,False
655,242669435.0,,cierre_calle,0.01,False
657,893.0,,cierre_calle,0.01,False
659,8000329.0,,cierre_calle,0.01,False
661,13.0,,cierre_calle,0.01,False
663,242669436.0,,cierre_calle,0.01,False
665,895.0,,cierre_calle,0.01,False
667,693.0,,cierre_calle,0.01,False
669,896.0,,cierre_calle,0.01,False
671,448217172.0,,cierre_calle,0.01,False
673,448217173.0,,cierre_calle,0.01,False
675,1279.0,,cierre_calle,0.01,False
677,1280.0,,cierre_calle,0.01,False
679,1926.0,,cierre_calle,0.01,False
681,1925.0,,cierre_calle,0.01,False
683,925338877.0,,cierre_calle,0.01,False
685,14421613.0,,cierre_calle,0.01,False
686,24358550.0,,cierre_calle,0.01,False
687,59.0,,cierre_calle,0.01,False
688,241.0,,cierre_calle,0.01,False
689,14421616.0,,cierre_calle,0.01,False
690,32862079.0,,cierre_calle,0.01,False
691,306409389.0,,cierre_calle,0.01,False
692,984963677.0,,cierre_calle,0.01,False
693,1199961955.0,,cierre_calle,0.01,False
694,1199961956.0,,cierre_calle,0.01,False
695,60.0,,cierre_calle,0.01,False
696,61.0,,cierre_calle,0.01,False
697,62.0,,cierre_calle,0.01,False
698,441.0,,cierre_calle,0.01,False
699,980.0,,cierre_calle,0.01,False
700,2171.0,,cierre_calle,0.01,False
